ticker,date,bio_score,sec_score
LLY,2018-06-29,0.9321088194847108,0.126006643474102
ALKS,2018-07-02,0.946607232093811,0.1565028168261051
TTNP,2018-07-02,-0.2213650643825531,0.04453983008861538
ABBV,2018-07-11,-0.7902976274490356,0.23600197285413738
BMY,2018-07-11,0.9339090585708618,0.07946443185210224
JNJ,2018-07-11,-0.7902976274490356,0.19910313338041305
SIGA,2018-07-13,0.9487191438674928,0.0247405134141445
PFE,2018-07-13,0.9487191438674928,0.10942866727709769
PULM,2018-07-17,0.699272871017456,0.0858541056513786
JNJ,2018-07-18,0.947527289390564,0.19910313338041305
MRSN,2018-07-19,-0.534129798412323,0.09542097039520736
AGIO,2018-07-20,0.944963812828064,0.11651344299316402
NBIX,2018-07-24,0.9470623135566713,0.11737057343125341
ABBV,2018-07-24,0.9470623135566713,0.23600197285413738
TNXP,2018-07-27,-0.2445734292268753,0.04726379141211506
DRRX,2018-07-27,0.9481135606765748,0.06639086008071896
LNTH,2018-07-30,0.946800947189331,0.04519644789397712
PTGX,2018-08-06,0.2675183415412903,0.11827233433723446
BLPH,2018-08-07,-0.7849586009979248,0.02037166766822334
FOLD,2018-08-10,0.9458423852920532,0.07933376654982563
ALNY,2018-08-10,0.9458423852920532,0.0834912285208702
TXMD,2018-08-10,0.9458423852920532,0.017703691124916064
REGN,2018-08-13,0.1644504070281982,0.17314076013863083
BMY,2018-08-17,0.9479624032974244,0.07946443185210224
ORGS,2018-08-22,0.9437415599822998,0.02781457975506782
KALA,2018-08-23,0.9477764368057252,0.026528325304388957
BHC,2018-08-24,0.9473549127578736,0.06258141249418253
IONS,2018-08-27,0.0204356759786605,0.12191661149263378
JNJ,2018-08-27,0.9485793113708496,0.19910313338041305
ABBV,2018-08-27,0.9485793113708496,0.23600197285413738
INVA,2018-08-27,0.9485793113708496,0.114979625493288
AQST,2018-08-31,0.9386601448059082,0.1318050324916839
GILD,2018-09-05,0.1899629831314087,0.037367915734648656
LNTH,2018-09-12,-0.3746416568756103,0.04519644789397712
ATOS,2018-09-13,0.8110340237617493,0.04439210593700406
TEVA,2018-09-14,0.947721302509308,-0.015007999415198965
GALT,2018-09-20,-0.2731380760669708,0.1036882683634758
SNDX,2018-09-24,0.3005623519420624,0.09576745629310605
VSTM,2018-09-24,0.946592390537262,0.026609737053513476
CKPT,2018-09-25,-0.3528833389282226,0.06769817508757107
FBIO,2018-09-25,-0.3528833389282226,0.16078787073493
GERN,2018-09-27,0.8969248533248901,0.08577416650950903
PFE,2018-09-28,0.9476411938667296,0.10942866727709769
INSM,2018-09-28,0.9463698863983154,0.023454021289944643
LLY,2018-09-28,0.9476411938667296,0.11172675043344493
REGN,2018-09-28,0.9463698863983154,0.17314076013863083
BIIB,2018-09-30,-0.0400809049606323,0.14569819904863832
HALO,2018-10-01,0.9453637599945068,0.12142459936439987
AMGN,2018-10-01,0.9453637599945068,-0.01990482583642005
LGND,2018-10-01,0.9453637599945068,0.0770589411258697
IONS,2018-10-05,0.946135938167572,0.13281537406146524
CYTK,2018-10-05,-0.7837203741073608,0.07727761715650557
XNCR,2018-10-08,-0.7213587760925293,0.04433474317193026
BHC,2018-10-08,0.9359055161476136,0.012245601043105075
MRK,2018-10-09,0.9316779971122742,-0.007232465315610177
BMY,2018-10-12,-0.0387788712978363,0.0848123440518975
EYPT,2018-10-15,0.9470546245574952,0.13765328153967854
ALIM,2018-10-15,0.9470546245574952,0.11686272509396074
PFE,2018-10-16,0.947098672389984,0.027605085633695098
EIGR,2018-10-16,0.0617750436067581,0.08575625233352178
EIGR,2018-10-16,-0.2150622010231018,0.08575625233352178
XOMA,2018-10-18,0.4695467948913574,0.0374794215895235
MACK,2018-10-19,-0.8638083934783936,0.12825608327984808
REGN,2018-10-19,0.945774257183075,0.1581958481110632
BIIB,2018-10-23,-0.3184201121330261,0.08726845355704424
RARE,2018-10-26,-0.2424428611993789,0.026404626667499497
JAZZ,2018-10-26,0.946070432662964,0.11506571844220156
TXMD,2018-10-29,0.9464991688728333,0.025544832460582225
JNJ,2018-10-30,0.945297122001648,0.17841707728803158
MRK,2018-10-30,0.945297122001648,-0.007232465315610177
PFE,2018-11-02,0.9451764822006226,0.027605085633695098
ACRX,2018-11-02,0.9451764822006226,0.023856986314058352
BMY,2018-11-06,0.9470950365066528,0.0848123440518975
MACK,2018-11-07,-0.0080118775367736,0.12825608327984808
CDXS,2018-11-08,-0.1994576603174209,0.07028640210628506
MRK,2018-11-09,0.946182668209076,-0.007232465315610177
TBPH,2018-11-09,0.946182668209076,0.13615504931658504
APVO,2018-11-14,-0.7069896459579468,0.208854918833822
AQST,2018-11-16,0.046584166586399,0.2306975424289703
SGEN,2018-11-16,0.9469649195671082,0.0748636968433857
EBS,2018-11-19,0.6935513615608215,0.1005149375647306
PFE,2018-11-21,0.9424676299095154,0.027605085633695098
ABBV,2018-11-21,0.9424676299095154,0.1874808277934789
BMY,2018-11-26,-0.7496122121810913,0.0848123440518975
LLY,2018-11-26,0.9460106492042542,0.151182010769844
CPRX,2018-11-28,0.9455663561820984,0.05035254210233688
TEVA,2018-11-28,0.9455663561820984,-0.015007999415198965
DVAX,2018-11-29,-0.2315454483032226,0.06398023851215835
OCUL,2018-12-03,0.9462605118751526,0.0830018326640129
NBIX,2018-12-12,-0.5984340906143188,0.09241277445107696
AMGN,2018-12-14,0.947518825531006,-0.01990482583642005
LPTX,2018-12-14,0.0324362218379974,0.023914564400911276
TEVA,2018-12-14,0.947518825531006,-0.015007999415198965
SUPN,2018-12-14,0.941901683807373,0.07280334271490571
LLY,2018-12-17,-0.35386922955513,0.151182010769844
ITCI,2018-12-18,-0.5732182264328003,0.11365265212953089
MRK,2018-12-19,0.9462496042251588,-0.007232465315610177
MRK,2018-12-19,0.9462496042251588,-0.007232465315610177
PFE,2018-12-21,-0.8221238851547241,0.027605085633695098
ACOR,2018-12-24,0.9478643536567688,0.013179187849163979
BMY,2019-01-02,0.9418127536773682,0.044578430242836455
SAGE,2019-01-07,-0.1520203799009323,0.25818492099642754
EXEL,2019-01-14,0.9450598359107972,0.13553330535069102
COCP,2019-01-22,0.1308282911777496,0.02251929715275764
ABBV,2019-01-28,0.9436927437782288,0.13160263188183305
ALKS,2019-02-01,0.2407151311635971,0.2095535420812666
EOLS,2019-02-01,0.94256591796875,0.04182749055325977
OPK,2019-02-01,-0.147843062877655,0.10490612359717486
GILD,2019-02-11,-0.7840171456336975,0.035283770877867895
LSTA,2019-02-13,-0.739311695098877,0.1614837795495987
MRK,2019-02-19,-0.617181658744812,-0.006541343405842778
MRK,2019-02-19,0.9440582394599916,-0.006541343405842778
PFE,2019-02-19,-0.0184563100337982,0.03691339213401075
LLY,2019-02-19,-0.0184563100337982,0.11499454267323013
BHC,2019-02-25,0.9441853761672974,0.017312340438365898
HRTX,2019-02-26,0.6701394319534302,0.1537930015474558
JNJ,2019-02-27,0.9238408207893372,0.14686206169426438
NVAX,2019-02-28,-0.5886095762252808,0.11911721564829345
HALO,2019-02-28,0.9430079460144044,0.09377430267632005
NKTR,2019-03-01,-0.3807569146156311,0.11624332144856447
JNJ,2019-03-05,0.9446110725402832,0.14686206169426438
SNDX,2019-03-07,-0.7183391451835632,0.037233667075634
SNDX,2019-03-07,-0.7183391451835632,0.037233667075634
BMY,2019-03-08,0.9453839063644408,0.044578430242836455
REGN,2019-03-11,0.9443911910057068,0.18857675651088351
PFE,2019-03-15,0.9359210133552552,0.03691339213401075
LGND,2019-03-19,0.9457600712776184,0.0606476347893476
SAGE,2019-03-19,0.9457600712776184,0.25818492099642754
ALT,2019-03-19,-0.4537902474403381,0.021104939281940422
JAZZ,2019-03-20,0.9400660395622252,0.1258792549371719
OPK,2019-03-21,0.0962999165058136,0.10490612359717486
BIIB,2019-03-21,-0.7847510576248169,0.08679427579045292
PFE,2019-04-04,0.9417949914932252,0.033099324442446204
UTHR,2019-04-08,-0.577139675617218,0.030560923367738697
AMGN,2019-04-09,0.9446885585784912,0.04977547377347944
MRK,2019-04-11,0.9449018239974976,-0.006231421604752551
JNJ,2019-04-12,0.9441289901733398,0.18540868163108823
TCON,2019-04-12,-0.7651064395904541,0.056321946904063204
AXSM,2019-04-15,-0.5581405758857727,0.05325811961665747
MBIO,2019-04-17,-0.599823534488678,0.07323279511183496
FBIO,2019-04-17,-0.599823534488678,0.19900573138147593
PFE,2019-04-22,0.9467598795890808,0.033099324442446204
MRK,2019-04-22,0.9467598795890808,-0.006231421604752551
ABBV,2019-04-23,0.9447790384292604,0.06283559370785947
MRK,2019-04-25,0.0046866536140441,-0.006231421604752551
BHC,2019-04-25,0.944947361946106,0.019880786072462773
GILD,2019-04-25,-0.3900175988674164,0.04755993513390418
REGN,2019-04-26,0.944938600063324,0.12996002286672587
VRTX,2019-04-30,0.9420576691627502,0.057751160115003544
AGIO,2019-05-02,0.9427645802497864,0.08302785176783796
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
PFE,2019-05-06,0.9471083283424376,0.033099324442446204
CMRX,2019-05-09,-0.8442004919052124,0.07175259776413437
LLY,2019-05-13,0.9475005269050598,0.02555219735950225
NERV,2019-05-13,-0.0432062745094299,0.0902753559251626
REGN,2019-05-13,0.9475005269050598,0.12996002286672587
MGTX,2019-05-14,-0.2655908167362213,0.18227237090468407
PFE,2019-05-14,0.9451621770858764,0.033099324442446204
ABBV,2019-05-15,0.946366548538208,0.06283559370785947
ABBV,2019-05-17,-0.8136988282203674,0.06283559370785947
OCUL,2019-05-20,-0.6082156300544739,0.01758944429457188
MRK,2019-05-20,-0.6082156300544739,-0.006231421604752551
INCY,2019-05-24,0.9444503784179688,0.08288570679724212
BMY,2019-05-28,0.9448208808898926,-0.03125981707125902
IOVA,2019-05-31,-0.126320868730545,0.060190855525434
CLDX,2019-06-01,-0.3246856927871704,0.09330952540040013
MRK,2019-06-03,0.9442803859710692,-0.006231421604752551
LLY,2019-06-04,0.9452655911445618,0.02555219735950225
INVA,2019-06-06,-0.2682902812957763,0.08321306258440016
PTCT,2019-06-07,0.9166384935379028,0.051869265735149384
SGEN,2019-06-10,0.9424521327018738,0.058591119945049265
MRK,2019-06-11,0.9452677965164183,-0.006231421604752551
AMGN,2019-06-13,0.9474025964736938,0.04977547377347944
VBIV,2019-06-17,-0.4357427954673767,0.037989531643688665
IRWD,2019-06-18,-0.1615228950977325,0.07502056937664747
EXEL,2019-06-20,-0.7703226804733276,0.09797116229310626
OCUL,2019-06-21,0.9353341460227966,0.01758944429457188
ABBV,2019-06-21,0.939849853515625,0.06283559370785947
VRTX,2019-06-21,0.2921068668365478,0.057751160115003544
NERV,2019-06-24,-0.1744028031826019,0.0902753559251626
BMY,2019-06-24,-0.8172751665115356,-0.03125981707125902
ZVRA,2019-06-25,-0.0525569804012775,0.034133540000766474
ACER,2019-06-25,-0.0525569804012775,0.06042118668556212
ALDX,2019-06-25,-0.8122766613960266,0.027743558958172758
TMBR,2019-06-25,-0.1922454535961151,0.08989533595740797
REGN,2019-06-26,0.9454567432403564,0.12996002286672587
VRCA,2019-06-26,-0.0996354222297668,0.1090227216482162
ATOS,2019-06-27,-0.2793629169464111,0.09502145554870364
TVTX,2019-06-28,0.944428563117981,0.08011020114645362
PFE,2019-06-28,0.944428563117981,0.033099324442446204
JNJ,2019-06-28,0.944428563117981,0.18540868163108823
PFE,2019-06-28,-0.6539804339408875,0.033099324442446204
KPTI,2019-07-03,0.9311310648918152,0.24444404244422913
ITCI,2019-07-08,-0.2282415926456451,0.08209431543946262
BLCM,2019-07-08,-0.4435880780220032,0.07549439519643783
ITCI,2019-07-08,-0.7996232509613037,0.08209431543946262
AMGN,2019-07-11,-0.8622860312461853,0.061997020151466097
MRK,2019-07-17,0.9459018111228944,0.0384755004197359
MRKR,2019-07-19,-0.3787159919738769,0.08764632903039453
AMGN,2019-07-19,0.9463169574737548,0.061997020151466097
PFE,2019-07-19,-0.0511535257101058,0.05377665534615515
ACAD,2019-07-22,-0.2345311939716339,0.033531098812818516
